Tiempo,Corriente,Temperatura,Corriente2
586.1667992,0.0362038016,22.5,36.2038016
587.1862705,0.0362041443,22.52,36.2041443
588.269249,0.0362038202,22.44,36.2038202
589.289179,0.0362039506,22.44,36.2039506
590.3615919,0.0362036973,22.52,36.2036973
591.3805514,0.0362037084,22.52,36.2037084
592.4002155,0.036204148,22.44,36.204148
593.4481761,0.0362039171,22.44,36.2039171
594.4676119,0.0362038128,22.44,36.2038128
595.4869714,0.0362039096,22.46,36.2039096
596.5319427,0.0362043417,22.4,36.2043417
597.5512361,0.0362042821,22.44,36.2042821
598.5709909,0.0362043306,22.44,36.2043306
599.5903857,0.0362042635,22.4,36.2042635
600.6096882,0.0362042896,22.44,36.2042896
601.6295197,0.036204569,22.44,36.204569
602.6486218,0.036204718,22.44,36.204718
603.6681116,0.0362047217,22.46,36.2047217
604.7596875,0.0362046584,22.44,36.2046584
605.7787838,0.0362047478,22.44,36.2047478
606.8569149,0.0362046658,22.44,36.2046658
607.8765425,0.0362045951,22.37,36.2045951
608.8956816,0.0362044796,22.36,36.2044796
609.940291,0.0362043157,22.35,36.2043157
610.9596816,0.0362043231,22.39,36.2043231
611.9791871,0.0362043902,22.46,36.2043902
613.0236193,0.0362043529,22.4,36.2043529
614.0432446,0.0362044647,22.46,36.2044647
615.062015,0.0362043641,22.4,36.2043641
616.0824779,0.0362044051,22.36,36.2044051
617.1021826,0.0362045466,22.43,36.2045466
618.1411576,0.0362047888,22.52,36.2047888
619.1604313,0.036204636,22.52,36.204636
620.179723,0.0362045206,22.56,36.2045206
621.2291798,0.0362046808,22.5,36.2046808
622.2492666,0.0362045913,22.56,36.2045913
623.2687351,0.0362047739,22.52,36.2047739
