Tiempo,Corriente,Temperatura,Corriente2
185.4034428,0.211651638,26.12,211.651638
186.4228772,0.212750867,26.16,212.750867
187.4420075,0.214661195,26.25,214.661195
188.4618624,0.214330196,26.19,214.330196
189.4813631,0.213420644,26.2,213.420644
190.5010638,0.211773365,26.3,211.773365
191.5206421,0.213552728,26.3,213.552728
192.5424624,0.212572023,26.24,212.572023
193.5656005,0.213848426,26.36,213.848426
194.584793,0.214105784,26.31,214.105784
195.6044725,0.213211059,26.3,213.211059
196.6245103,0.21441181,26.3,214.41181
197.6441219,0.214992821,26.32,214.992821
198.6635658,0.214855596,26.26,214.855596
199.6824136,0.21553497,26.32,215.53497
200.7015813,0.215542212,26.36,215.542212
201.7214795,0.215726271,26.33,215.726271
202.7413427,0.215872094,26.36,215.872094
203.7608774,0.215685263,26.33,215.685263
204.7798165,0.215469583,26.36,215.469583
205.7996,0.215042561,26.39,215.042561
206.8197717,0.214419096,26.37,214.419096
207.8389691,0.214060738,26.39,214.060738
208.8582416,0.21422176,26.43,214.22176
