Tiempo,Corriente,Temperatura,Corriente2
359.0609456,0.0674396678,23.34,67.4396678
360.0803873,0.0674392357,23.42,67.4392357
361.0998049,0.0674382001,23.41,67.4382001
362.1198868,0.0674368888,23.42,67.4368888
363.1389756,0.0674355998,23.47,67.4355998
364.157941,0.0674349963,23.37,67.4349963
365.1774506,0.067433305,23.41,67.433305
366.196327,0.0674328804,23.42,67.4328804
367.2156099,0.0674320757,23.37,67.4320757
368.2638313,0.0674306675,23.36,67.4306675
369.2826561,0.0674300119,23.36,67.4300119
370.3023587,0.0674291551,23.4,67.4291551
371.3496519,0.067428559,23.4,67.428559
372.3687944,0.0674277991,23.4,67.4277991
373.3891144,0.0674280673,23.36,67.4280673
374.4463402,0.0674270465,23.37,67.4270465
375.4652242,0.0674266144,23.4,67.4266144
376.4845939,0.0674256831,23.4,67.4256831
377.5392199,0.0674243792,23.36,67.4243792
378.5584585,0.0674238502,23.42,67.4238502
379.5777772,0.0674233585,23.37,67.4233585
380.5970497,0.0674230009,23.34,67.4230009
381.6165288,0.0674228295,23.4,67.4228295
382.6392521,0.067422755,23.36,67.422755
383.659541,0.0674226284,23.34,67.4226284
384.6791713,0.0674222707,23.36,67.4222707
385.7227222,0.0674216821,23.36,67.4216821
386.7422449,0.0674207955,23.4,67.4207955
387.7614081,0.0674205869,23.4,67.4205869
388.8148137,0.0674206092,23.4,67.4206092
389.8337108,0.0674201175,23.36,67.4201175
390.8535216,0.0674193724,23.36,67.4193724
391.8998846,0.0674189254,23.36,67.4189254
392.9192216,0.0674185603,23.42,67.4185603
393.9388935,0.067418769,23.37,67.418769
394.957901,0.0674177929,23.42,67.4177929
395.9776339,0.0674172192,23.41,67.4172192
396.9983705,0.0674166083,23.34,67.4166083
398.0180849,0.0674159303,23.3,67.4159303
399.1055065,0.0674159005,23.35,67.4159005
400.1252225,0.0674154087,23.4,67.4154087
401.1446384,0.0674157813,23.34,67.4157813
402.1924795,0.0674150288,23.34,67.4150288
403.2126548,0.0674151927,23.34,67.4151927
404.2322538,0.067414917,23.3,67.414917
405.2512956,0.067414835,23.36,67.414835
406.2713469,0.0674141868,23.36,67.4141868
407.2961215,0.0674142614,23.34,67.4142614
408.3157666,0.0674138739,23.35,67.4138739
409.3356535,0.0674135908,23.34,67.4135908
410.4312481,0.067414008,23.3,67.414008
411.4512478,0.0674139931,23.36,67.4139931
412.5261549,0.0674136877,23.3,67.4136877
413.5458147,0.0674132928,23.34,67.4132928
414.5652889,0.0674128979,23.36,67.4128979
415.5850692,0.067413181,23.3,67.413181
416.6049424,0.067413479,23.34,67.413479
417.628683,0.0674129873,23.34,67.4129873
418.6478894,0.0674133673,23.34,67.4133673
419.6678513,0.0674135759,23.24,67.4135759
420.7182706,0.0674136653,23.24,67.4136653
421.7387768,0.0674133598,23.18,67.4133598
422.7581815,0.0674141794,23.23,67.4141794
423.8198514,0.0674144029,23.3,67.4144029
424.8391771,0.0674140602,23.23,67.4140602
425.8590111,0.0674141719,23.16,67.4141719
426.9105329,0.0674145519,23.15,67.4145519
427.9302798,0.0674137994,23.11,67.4137994
428.9502839,0.0674132257,23.17,67.4132257
429.9700494,0.0674129128,23.15,67.4129128
430.9891444,0.0674128308,23.21,67.4128308
432.0084947,0.067412883,23.12,67.412883
433.0277266,0.067412652,23.18,67.412652
434.0469372,0.0674129575,23.21,67.4129575
435.1326483,0.0674131363,23.28,67.4131363
436.1525537,0.0674124062,23.22,67.4124062
437.2249797,0.0674114897,23.16,67.4114897
438.2447642,0.06741108,23.21,67.41108
439.2703862,0.0674110949,23.18,67.4110949
440.2894307,0.0674112662,23.11,67.4112662
441.3116166,0.0674110427,23.07,67.4110427
442.3310958,0.0674116015,23.07,67.4116015
443.3836732,0.0674111172,23.11,67.4111172
444.4462216,0.067411378,23.05,67.411378
445.4885937,0.0674113184,23.05,67.4113184
446.5079426,0.0674115046,23.05,67.4115046
447.5397089,0.0674116387,23.07,67.4116387
448.5591082,0.0674122199,23.04,67.4122199
449.5785913,0.0674124881,23.05,67.4124881
450.6725334,0.0674124732,23.15,67.4124732
451.6923117,0.0674125701,23.07,67.4125701
452.7675459,0.0674129426,23.07,67.4129426
453.7872707,0.0674128383,23.15,67.4128383
454.8072052,0.0674121603,23.11,67.4121603
455.8618191,0.0674119144,23.11,67.4119144
456.8811674,0.0674120262,23.02,67.4120262
457.9006625,0.0674115791,22.99,67.4115791
458.9464894,0.0674121007,23.06,67.4121007
459.9663447,0.0674118325,23.15,67.4118325
460.9859146,0.0674115195,23.07,67.4115195
462.0324105,0.0674116984,23.11,67.4116984
463.0515307,0.0674117207,23.01,67.4117207
464.0716535,0.0674122497,23.07,67.4122497
465.0911369,0.0674122869,23.01,67.4122869
466.1106704,0.0674124807,23.07,67.4124807
467.1308441,0.067413263,22.99,67.413263
468.1509978,0.0674135312,23,67.4135312
469.1707055,0.0674139261,23.07,67.4139261
470.2068566,0.0674139261,23.07,67.4139261
471.2264443,0.0674145817,23.07,67.4145817
472.2459917,0.0674145519,23.05,67.4145519
473.2961175,0.0674144923,23.05,67.4144923
474.3156351,0.0674141421,23.05,67.4141421
475.3383619,0.0674140304,23.11,67.4140304
476.3926734,0.0674141272,23.11,67.4141272
477.4130063,0.0674142912,23.07,67.4142912
478.4324834,0.0674142614,23.07,67.4142614
479.4878412,0.0674144625,23.05,67.4144625
480.507991,0.0674149766,23.04,67.4149766
481.5278324,0.0674157142,23.01,67.4157142
482.5469103,0.0674153566,23.05,67.4153566
483.5656887,0.0674150809,23.05,67.4150809
484.5850845,0.0674154311,23.05,67.4154311
485.6080897,0.0674150213,23.01,67.4150213
486.627623,0.0674158632,23.05,67.4158632
487.7058995,0.0674161091,23.01,67.4161091
488.725148,0.0674157738,23.12,67.4157738
489.7999994,0.0674156621,23.05,67.4156621
490.8198937,0.0674160048,23.07,67.4160048
491.8398303,0.0674160495,23.01,67.4160495
492.8600701,0.0674157366,23.01,67.4157366
493.8789476,0.0674165636,23.05,67.4165636
494.8988238,0.0674160718,23.01,67.4160718
495.9189169,0.0674163177,23.01,67.4163177
496.9384915,0.0674169659,23.05,67.4169659
498.013914,0.0674170628,23.07,67.4170628
499.0331607,0.0674166157,23.07,67.4166157
500.1029098,0.067416206,23.05,67.416206
501.1228307,0.0674164667,23.05,67.4164667
502.1420633,0.0674167275,23.05,67.4167275
503.1910273,0.0674162209,23.07,67.4162209
504.2110717,0.0674168318,23.11,67.4168318
505.2306397,0.0674165785,23.06,67.4165785
506.2845291,0.0674160048,23.05,67.4160048
507.3042912,0.0674159228,23.07,67.4159228
508.3233773,0.0674158483,23.07,67.4158483
509.3859867,0.0674157291,23.01,67.4157291
510.4049374,0.0674151256,23.01,67.4151256
511.4243411,0.0674154236,22.99,67.4154236
512.4760315,0.0674150511,23,67.4150511
513.4952112,0.0674155652,23.02,67.4155652
514.5151951,0.0674150735,23.05,67.4150735
515.6433017,0.0674136281,22.99,67.4136281
516.6634775,0.0674146637,23.04,67.4146637
517.6829717,0.0674147307,23.05,67.4147307
518.7024509,0.0674146339,23.01,67.4146339
519.722091,0.0674152597,23.11,67.4152597
520.7415152,0.0674151554,23.03,67.4151554
521.7607432,0.067415513,23.07,67.415513
522.7804318,0.0674150809,22.95,67.4150809
523.800234,0.0674152448,23,67.4152448
524.8197516,0.0674146935,23.01,67.4146935
525.8390045,0.0674146339,23.11,67.4146339
526.858466,0.0674147531,23.01,67.4147531
527.8775503,0.0674146786,23.05,67.4146786
528.9097447,0.0674135684,23.05,67.4135684
529.9293837,0.0674142315,23.07,67.4142315
530.9485785,0.0674150884,23.05,67.4150884
531.9937212,0.0674155056,23.11,67.4155056
533.0140412,0.0674150511,23.05,67.4150511
534.0333207,0.0674156546,23.05,67.4156546
535.149259,0.0674156248,23.01,67.4156248
536.1685112,0.0674160569,23.06,67.4160569
537.1884313,0.0674155354,23.05,67.4155354
538.2555242,0.0674152001,23.01,67.4152001
539.2751205,0.0674152821,23.01,67.4152821
540.2951672,0.0674149841,23.01,67.4149841
541.3155571,0.0674150511,23.05,67.4150511
542.3360677,0.0674155578,23.05,67.4155578
543.3621307,0.0674154609,23.06,67.4154609
544.3816989,0.0674159601,23.05,67.4159601
545.4009743,0.0674162656,23.01,67.4162656
546.4956614,0.0674160122,23.05,67.4160122
547.5162244,0.0674160048,23.01,67.4160048
548.5363797,0.0674157217,23.01,67.4157217
549.5975011,0.067415893,23.01,67.415893
550.6167852,0.0674163177,22.99,67.4163177
551.636348,0.0674168691,23.04,67.4168691
552.7364727,0.0674170553,23.01,67.4170553
553.755638,0.0674173906,23.01,67.4173906
554.7754459,0.0674179866,23.01,67.4179866
555.7948353,0.0674180984,22.99,67.4180984
556.8152251,0.0674177929,22.98,67.4177929
557.9048804,0.0674180015,23,67.4180015
558.9236897,0.0674180611,23.01,67.4180611
559.9432707,0.0674184113,23.01,67.4184113
560.9624204,0.0674187615,23.01,67.4187615
561.9818748,0.0674185305,22.99,67.4185305
563.0015466,0.0674187839,23,67.4187839
564.0209285,0.0674192979,23.01,67.4192979
565.0419817,0.0674192979,23,67.4192979
566.0619985,0.0674195438,23.01,67.4195438
567.1068501,0.0674201548,23.05,67.4201548
568.1267447,0.0674201771,23.01,67.4201771
569.145891,0.0674204155,22.99,67.4204155
570.1653647,0.0674204379,22.98,67.4204379
571.1847613,0.067420043,22.98,67.420043
572.2085968,0.0674205049,22.98,67.4205049
573.2277199,0.0674201399,22.98,67.4201399
574.2471465,0.0674198567,22.94,67.4198567
575.2948114,0.0674191117,22.98,67.4191117
576.3140591,0.0674183294,22.98,67.4183294
577.3335383,0.0674182102,23,67.4182102
578.3951962,0.0674176141,23.05,67.4176141
579.4146319,0.0674179047,23.01,67.4179047
580.4345045,0.0674172714,22.99,67.4172714
581.4853491,0.0674167796,22.98,67.4167796
582.5056184,0.0674177631,22.98,67.4177631
583.5251551,0.0674178302,22.94,67.4178302
584.5751606,0.0674179494,22.94,67.4179494
585.6004294,0.0674187839,22.98,67.4187839
586.6207646,0.0674191042,23,67.4191042
587.6408747,0.0674194842,22.99,67.4194842
588.66069,0.0674192681,23,67.4192681
589.6800421,0.067419663,22.99,67.419663
590.6992564,0.0674202591,22.94,67.4202591
591.7182688,0.067419961,23.04,67.419961
