Tiempo,Voltaje,Corriente
5:04:51 PM,3.75585,0.031278
5:04:53 PM,3.75555,0.031291
5:04:55 PM,3.75548,0.031264
5:04:58 PM,3.75561,0.031274
5:05:00 PM,3.7556,0.032363
5:05:02 PM,4.08115,0.034681
5:05:04 PM,4.166,0.034688
5:05:07 PM,4.16591,0.034713
5:05:09 PM,4.16605,0.034703
5:05:11 PM,4.17228,0.03475
5:05:13 PM,4.17226,0.034741
5:05:16 PM,4.17228,0.03472
5:05:18 PM,4.17231,0.034726
5:05:20 PM,4.17232,0.034767
5:05:22 PM,4.17231,0.034761
5:05:24 PM,4.17195,0.034753
5:05:27 PM,4.17192,0.034729
5:05:29 PM,4.17194,0.034759
5:05:31 PM,4.17191,0.034739
5:05:33 PM,4.17191,0.03475
5:05:36 PM,4.17189,0.034754
5:05:38 PM,4.17222,0.034721
5:05:40 PM,4.17187,0.034752
5:05:42 PM,4.17185,0.034742
5:05:44 PM,4.17188,0.034757
5:05:47 PM,4.17183,0.03475
5:05:49 PM,4.17185,0.03475
5:05:51 PM,4.17187,0.034778
5:05:53 PM,4.17186,0.034752
5:05:55 PM,4.17226,0.03474
5:05:58 PM,4.17214,0.034765
5:06:00 PM,4.17224,0.03474
5:06:02 PM,4.17194,0.034739
5:06:04 PM,4.17188,0.034768
5:06:07 PM,4.17214,0.035787
5:06:09 PM,4.35229,0.036222
5:06:11 PM,4.35233,0.036259
5:06:13 PM,4.35234,0.036215
5:06:16 PM,4.35226,0.036243
5:06:18 PM,4.35226,0.036252
5:06:20 PM,4.35222,0.036242
5:06:22 PM,4.35219,0.036264
5:06:24 PM,4.35216,0.036251
5:06:27 PM,4.3521,0.036239
5:06:29 PM,4.35211,0.036237
5:06:31 PM,4.35212,0.036235
5:06:33 PM,4.35209,0.036242
5:06:35 PM,4.35211,0.036221
5:06:38 PM,4.35203,0.036241
5:06:40 PM,4.35186,0.036254
5:06:42 PM,4.35201,0.036257
5:06:44 PM,4.35198,0.036254
5:06:47 PM,4.35196,0.036255
5:06:49 PM,4.35197,0.036238
5:06:51 PM,4.35193,0.036219
5:06:53 PM,4.35192,0.03627
5:06:55 PM,4.35194,0.036239
5:06:58 PM,4.3519,0.036234
5:07:00 PM,4.35175,0.036235
5:07:02 PM,4.35186,0.036237
5:07:04 PM,4.35184,0.036253
5:07:07 PM,4.3518,0.036256
5:07:09 PM,4.3518,0.036242
5:07:11 PM,4.35178,0.036247
5:07:13 PM,4.35179,0.036233
5:07:16 PM,4.3517,0.036234
5:07:18 PM,4.35174,0.03625
5:07:20 PM,4.35178,0.036223
5:07:22 PM,4.35171,0.036217
5:07:24 PM,4.35174,0.036234
5:07:27 PM,4.35172,0.036253
5:07:29 PM,4.35171,0.036234
5:07:31 PM,4.35169,0.03624
5:07:33 PM,4.35169,0.036263
5:07:35 PM,4.35169,0.036209
5:07:38 PM,4.35171,0.036241
5:07:40 PM,4.35168,0.036235
5:07:42 PM,4.35165,0.036243
5:07:44 PM,4.35163,0.036237
5:07:47 PM,4.35159,0.036234
5:07:49 PM,4.35157,0.036245
5:07:51 PM,4.35153,0.036237
5:07:53 PM,4.35151,0.036268
5:07:55 PM,4.35155,0.036266
5:07:58 PM,4.35152,0.036247
5:08:00 PM,4.35148,0.036249
5:08:02 PM,4.35143,0.036242
5:08:04 PM,4.3515,0.036239
5:08:07 PM,4.35148,0.036247
5:08:09 PM,4.3515,0.036245
5:08:11 PM,4.35144,0.036207
5:08:13 PM,4.35145,0.03626
5:08:15 PM,4.35142,0.036249
5:08:18 PM,4.35143,0.036253
5:08:20 PM,4.35145,0.036236
5:08:22 PM,4.3514,0.036238
5:08:24 PM,4.35136,0.036261
5:08:27 PM,4.3514,0.036248
5:08:29 PM,4.3514,0.036254
5:08:31 PM,4.35138,0.03626
5:08:33 PM,4.35142,0.036236
5:08:35 PM,4.35145,0.036243
5:08:38 PM,4.35144,0.036266
5:08:40 PM,4.35139,0.036254
5:08:42 PM,4.35135,0.036261
5:08:44 PM,4.35137,0.036248
5:08:47 PM,4.3513,0.036208
5:08:49 PM,4.35128,0.036235
5:08:51 PM,4.3513,0.036218
5:08:53 PM,4.35127,0.036246
5:08:55 PM,4.35128,0.036246
5:08:58 PM,4.35124,0.036234
5:09:00 PM,4.35122,0.036241
5:09:02 PM,4.35114,0.036239
5:09:04 PM,4.35124,0.036256
5:09:07 PM,4.35118,0.036235
5:09:09 PM,4.35118,0.036234
5:09:11 PM,4.35122,0.036256
5:09:13 PM,4.35124,0.03626
5:09:15 PM,4.35125,0.036214
5:09:18 PM,4.35131,0.036223
5:09:20 PM,4.35128,0.036242
5:09:22 PM,4.35128,0.036224
5:09:24 PM,4.35129,0.036222
5:09:27 PM,4.35126,0.036245
