Tiempo,Corriente,Temperatura,Corriente2
417.4536007,0.196683347,27.29,196.683347
418.4727819,0.196680292,27.17,196.680292
419.5371477,0.196692392,27.32,196.692392
420.5566334,0.196691662,27.33,196.691662
421.5766396,0.196687683,27.33,196.687683
422.6495304,0.196696311,27.33,196.696311
423.6686148,0.196702465,27.35,196.702465
424.6881687,0.196702912,27.27,196.702912
425.7483683,0.196701556,27.45,196.701556
426.7681129,0.196713387,28.3,196.713387
427.7873823,0.196705833,28.34,196.705833
428.8479588,0.196712911,28.44,196.712911
429.8670046,0.196721911,28,196.721911
430.8870752,0.196713626,27.54,196.713626
431.9532154,0.196711614,27.36,196.711614
432.973708,0.196715533,27.39,196.715533
433.99324,0.196715489,27.45,196.715489
435.0576791,0.196709632,27.4,196.709632
436.077547,0.196709811,27.45,196.709811
437.0966306,0.196719542,27.42,196.719542
438.1585391,0.196723207,27.46,196.723207
439.1787848,0.196748495,27.42,196.748495
440.1978751,0.196726411,27.52,196.726411
441.2580355,0.196724951,27.52,196.724951
442.2782071,0.196726605,27.48,196.726605
443.2974513,0.196729242,27.52,196.729242
444.360538,0.196738272,27.54,196.738272
445.3802186,0.196742966,27.52,196.742966
446.3991611,0.196739271,27.52,196.739271
447.4186897,0.196741625,27.54,196.741625
448.4379834,0.196748688,27.54,196.748688
449.4844209,0.196753501,27.62,196.753501
450.5033045,0.196754008,27.61,196.754008
451.5230652,0.196747899,27.58,196.747899
452.6210956,0.196755304,27.54,196.755304
453.6402505,0.196745932,27.58,196.745932
454.7339023,0.196748048,27.6,196.748048
455.7535456,0.196756497,27.6,196.756497
456.7731362,0.196760699,27.62,196.760699
457.8344109,0.196763098,27.59,196.763098
458.8539235,0.196765378,27.6,196.765378
459.8734323,0.196768,27.58,196.768
460.9344242,0.196778208,27.62,196.778208
461.9540858,0.19677554,27.61,196.77554
462.9738463,0.196780711,27.6,196.780711
464.0377693,0.196785181,27.62,196.785181
465.0579841,0.196795687,27.63,196.795687
466.07748,0.196808755,27.63,196.808755
467.137466,0.196812719,27.61,196.812719
468.1569047,0.196822971,27.6,196.822971
469.1766783,0.196824535,27.6,196.824535
470.2502235,0.196832105,27.62,196.832105
471.2703367,0.196839243,27.67,196.839243
472.2899555,0.196848377,27.73,196.848377
473.3579805,0.196848466,27.69,196.848466
474.3774986,0.196837961,27.81,196.837961
475.3972332,0.196849033,27.75,196.849033
476.4559744,0.196843311,27.73,196.843311
477.4760167,0.196845084,27.73,196.845084
478.4951245,0.196851104,27.79,196.851104
479.5611608,0.196853682,27.69,196.853682
480.5815814,0.196854203,27.79,196.854203
481.6010035,0.196846067,27.75,196.846067
482.6684899,0.196842491,27.81,196.842491
483.6881986,0.196850463,27.79,196.850463
484.7337644,0.196852162,27.87,196.852162
485.7738025,0.196850255,27.76,196.850255
486.8172738,0.196844935,27.75,196.844935
487.8370595,0.196846187,27.81,196.846187
488.878895,0.196848958,27.85,196.848958
489.8983675,0.196847528,27.8,196.847528
490.9175308,0.196850836,27.81,196.850836
492.0511031,0.196855142,27.85,196.855142
493.0711675,0.19685249,27.86,196.85249
494.0905597,0.196857377,27.88,196.857377
